team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.797,0.144,0.039,0.009,0.005,0.004,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0
PHI,0.107,0.318,0.221,0.128,0.108,0.052,0.031,0.02,0.009,0.002,0.004,0.0,0.0,0.0,0.0
NYK,0.032,0.095,0.153,0.136,0.141,0.125,0.11,0.097,0.06,0.034,0.014,0.002,0.001,0.0,0.0
MIL,0.025,0.126,0.147,0.166,0.133,0.124,0.087,0.079,0.054,0.039,0.017,0.003,0.0,0.0,0.0
ORL,0.019,0.131,0.157,0.157,0.127,0.127,0.107,0.067,0.047,0.033,0.023,0.005,0.0,0.0,0.0
MIA,0.008,0.052,0.084,0.116,0.125,0.123,0.132,0.137,0.106,0.061,0.045,0.01,0.001,0.0,0.0
CLE,0.006,0.067,0.094,0.122,0.12,0.14,0.14,0.104,0.091,0.065,0.041,0.007,0.002,0.001,0.0
IND,0.005,0.043,0.06,0.093,0.1,0.12,0.133,0.146,0.139,0.084,0.06,0.014,0.003,0.0,0.0
ATL,0.001,0.02,0.027,0.037,0.071,0.089,0.125,0.132,0.17,0.154,0.13,0.042,0.002,0.0,0.0
BRK,0.0,0.003,0.007,0.02,0.027,0.043,0.054,0.093,0.126,0.211,0.252,0.12,0.033,0.011,0.0
TOR,0.0,0.001,0.011,0.015,0.043,0.05,0.07,0.108,0.163,0.205,0.199,0.103,0.025,0.007,0.0
CHI,0.0,0.0,0.0,0.001,0.0,0.003,0.009,0.013,0.025,0.087,0.151,0.404,0.207,0.091,0.009
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.005,0.012,0.038,0.162,0.379,0.329,0.071
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.012,0.024,0.121,0.288,0.422,0.127
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.059,0.139,0.793
