team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.803,0.157,0.026,0.009,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.152,0.51,0.171,0.082,0.047,0.016,0.015,0.004,0.002,0.001,0.0,0.0,0.0,0.0,0.0
MIL,0.023,0.121,0.219,0.186,0.121,0.124,0.083,0.064,0.029,0.019,0.009,0.002,0.0,0.0,0.0
CLE,0.011,0.038,0.128,0.149,0.169,0.147,0.112,0.098,0.083,0.046,0.017,0.002,0.0,0.0,0.0
ORL,0.006,0.097,0.169,0.176,0.168,0.122,0.096,0.073,0.057,0.029,0.007,0.0,0.0,0.0,0.0
IND,0.004,0.029,0.079,0.115,0.151,0.13,0.15,0.13,0.102,0.064,0.035,0.01,0.001,0.0,0.0
MIA,0.001,0.014,0.059,0.071,0.101,0.119,0.142,0.153,0.146,0.112,0.055,0.024,0.003,0.0,0.0
NYK,0.0,0.029,0.111,0.14,0.129,0.152,0.146,0.134,0.08,0.045,0.026,0.007,0.001,0.0,0.0
BRK,0.0,0.004,0.023,0.047,0.063,0.11,0.122,0.139,0.201,0.151,0.105,0.032,0.002,0.001,0.0
ATL,0.0,0.001,0.014,0.019,0.039,0.049,0.077,0.12,0.16,0.232,0.173,0.1,0.015,0.001,0.0
TOR,0.0,0.0,0.001,0.005,0.008,0.026,0.044,0.073,0.095,0.179,0.303,0.22,0.037,0.009,0.0
CHI,0.0,0.0,0.0,0.001,0.002,0.003,0.012,0.01,0.043,0.113,0.235,0.449,0.12,0.011,0.001
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.009,0.034,0.141,0.67,0.124,0.018
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.058,0.342,0.593
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.093,0.512,0.388
