team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.827,0.129,0.033,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.388,0.266,0.176,0.097,0.047,0.013,0.008,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.256,0.251,0.215,0.142,0.073,0.039,0.013,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.219,0.227,0.257,0.159,0.076,0.037,0.016,0.004,0.004,0.001,0.0,0.0,0.0,0.0,0.0
LAC,0.105,0.145,0.189,0.219,0.152,0.094,0.05,0.026,0.015,0.003,0.002,0.0,0.0,0.0,0.0
PHI,0.072,0.338,0.251,0.16,0.113,0.047,0.015,0.002,0.001,0.0,0.001,0.0,0.0,0.0,0.0
MIL,0.069,0.29,0.257,0.189,0.125,0.041,0.02,0.005,0.003,0.001,0.0,0.0,0.0,0.0,0.0
CLE,0.019,0.136,0.231,0.247,0.201,0.1,0.048,0.011,0.006,0.001,0.0,0.0,0.0,0.0,0.0
NOP,0.018,0.041,0.065,0.159,0.208,0.186,0.153,0.094,0.041,0.022,0.008,0.005,0.0,0.0,0.0
NYK,0.012,0.096,0.169,0.259,0.224,0.128,0.073,0.026,0.007,0.005,0.001,0.0,0.0,0.0,0.0
PHO,0.011,0.056,0.053,0.121,0.177,0.193,0.157,0.098,0.06,0.037,0.023,0.011,0.003,0.0,0.0
SAC,0.003,0.011,0.032,0.055,0.131,0.162,0.194,0.153,0.116,0.065,0.045,0.027,0.006,0.0,0.0
MIA,0.001,0.005,0.022,0.059,0.117,0.206,0.249,0.204,0.086,0.035,0.014,0.002,0.0,0.0,0.0
IND,0.0,0.004,0.018,0.048,0.122,0.224,0.22,0.198,0.109,0.041,0.013,0.003,0.0,0.0,0.0
ORL,0.0,0.002,0.019,0.029,0.084,0.193,0.22,0.233,0.139,0.059,0.015,0.007,0.0,0.0,0.0
DAL,0.0,0.001,0.011,0.037,0.074,0.127,0.157,0.189,0.151,0.124,0.071,0.048,0.01,0.0,0.0
HOU,0.0,0.001,0.0,0.006,0.019,0.039,0.066,0.096,0.148,0.184,0.175,0.157,0.101,0.007,0.001
LAL,0.0,0.001,0.0,0.005,0.02,0.054,0.078,0.133,0.164,0.184,0.16,0.139,0.061,0.001,0.0
GSW,0.0,0.0,0.002,0.0,0.011,0.029,0.046,0.088,0.136,0.162,0.172,0.203,0.148,0.003,0.0
CHI,0.0,0.0,0.0,0.002,0.007,0.034,0.084,0.17,0.263,0.235,0.155,0.048,0.002,0.0,0.0
ATL,0.0,0.0,0.0,0.001,0.001,0.014,0.04,0.076,0.189,0.253,0.256,0.158,0.012,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.012,0.023,0.056,0.095,0.126,0.166,0.193,0.205,0.121,0.003,0.0
BRK,0.0,0.0,0.0,0.0,0.001,0.01,0.023,0.055,0.119,0.236,0.265,0.268,0.023,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.015,0.032,0.052,0.151,0.202,0.496,0.039,0.003
TOR,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.02,0.078,0.13,0.266,0.438,0.054,0.003,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.013,0.069,0.756,0.138,0.02
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.035,0.254,0.71
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.118,0.605,0.27
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.048,0.725,0.224
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.222,0.772
