team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.594,0.229,0.1,0.035,0.024,0.011,0.004,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0
DEN,0.242,0.342,0.182,0.103,0.06,0.027,0.012,0.011,0.007,0.009,0.004,0.001,0.0,0.0,0.0
OKC,0.082,0.165,0.204,0.148,0.117,0.1,0.071,0.044,0.034,0.019,0.015,0.001,0.0,0.0,0.0
PHO,0.031,0.085,0.136,0.146,0.143,0.112,0.121,0.07,0.057,0.056,0.036,0.007,0.0,0.0,0.0
LAL,0.02,0.053,0.108,0.161,0.135,0.093,0.126,0.106,0.08,0.067,0.04,0.008,0.003,0.0,0.0
LAC,0.008,0.031,0.066,0.079,0.109,0.107,0.129,0.133,0.118,0.106,0.089,0.018,0.007,0.0,0.0
HOU,0.006,0.014,0.037,0.065,0.078,0.115,0.112,0.132,0.125,0.138,0.119,0.045,0.014,0.0,0.0
SAC,0.005,0.028,0.054,0.081,0.101,0.108,0.093,0.128,0.133,0.116,0.108,0.033,0.011,0.001,0.0
DAL,0.005,0.02,0.05,0.078,0.079,0.116,0.097,0.112,0.129,0.132,0.127,0.044,0.009,0.002,0.0
GSW,0.004,0.016,0.026,0.052,0.089,0.11,0.107,0.13,0.135,0.123,0.135,0.055,0.017,0.001,0.0
NOP,0.003,0.017,0.036,0.051,0.065,0.094,0.113,0.115,0.141,0.156,0.133,0.065,0.009,0.002,0.0
UTA,0.0,0.0,0.001,0.001,0.0,0.006,0.009,0.015,0.03,0.049,0.122,0.418,0.264,0.073,0.012
MEM,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.004,0.009,0.027,0.066,0.252,0.443,0.142,0.05
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.029,0.135,0.419,0.413
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.024,0.088,0.36,0.525
