team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.966,0.031,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.571,0.246,0.125,0.037,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.272,0.356,0.215,0.091,0.045,0.009,0.007,0.002,0.0,0.002,0.001,0.0,0.0,0.0,0.0
OKC,0.102,0.224,0.275,0.2,0.106,0.047,0.023,0.014,0.002,0.004,0.002,0.001,0.0,0.0,0.0
LAC,0.045,0.125,0.211,0.251,0.163,0.073,0.057,0.041,0.013,0.01,0.011,0.0,0.0,0.0,0.0
PHI,0.028,0.565,0.233,0.099,0.038,0.022,0.011,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.006,0.016,0.051,0.098,0.161,0.171,0.14,0.129,0.111,0.054,0.046,0.015,0.002,0.0,0.0
MIL,0.004,0.235,0.333,0.179,0.114,0.07,0.044,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.001,0.075,0.15,0.184,0.192,0.17,0.134,0.062,0.026,0.005,0.001,0.0,0.0,0.0,0.0
NOP,0.001,0.011,0.036,0.094,0.136,0.155,0.146,0.135,0.11,0.099,0.052,0.024,0.001,0.0,0.0
IND,0.001,0.01,0.037,0.085,0.146,0.19,0.191,0.212,0.078,0.033,0.015,0.002,0.0,0.0,0.0
PHO,0.001,0.01,0.017,0.04,0.075,0.117,0.139,0.138,0.129,0.15,0.121,0.061,0.002,0.0,0.0
SAC,0.001,0.009,0.021,0.072,0.11,0.131,0.16,0.141,0.148,0.106,0.075,0.025,0.001,0.0,0.0
HOU,0.001,0.001,0.038,0.074,0.12,0.142,0.14,0.137,0.123,0.109,0.074,0.04,0.001,0.0,0.0
ORL,0.0,0.041,0.114,0.179,0.165,0.191,0.134,0.115,0.041,0.015,0.004,0.001,0.0,0.0,0.0
CLE,0.0,0.03,0.078,0.165,0.201,0.144,0.185,0.151,0.031,0.011,0.003,0.001,0.0,0.0,0.0
MIA,0.0,0.013,0.053,0.106,0.132,0.175,0.208,0.194,0.081,0.028,0.008,0.002,0.0,0.0,0.0
LAL,0.0,0.002,0.006,0.03,0.036,0.092,0.109,0.143,0.152,0.171,0.164,0.088,0.007,0.0,0.0
GSW,0.0,0.0,0.005,0.012,0.027,0.046,0.062,0.095,0.151,0.177,0.239,0.164,0.022,0.0,0.0
ATL,0.0,0.0,0.0,0.002,0.003,0.021,0.039,0.072,0.256,0.246,0.194,0.165,0.002,0.0,0.0
UTA,0.0,0.0,0.0,0.001,0.006,0.011,0.017,0.025,0.06,0.112,0.196,0.479,0.091,0.002,0.0
BRK,0.0,0.0,0.0,0.0,0.005,0.006,0.019,0.068,0.174,0.229,0.273,0.221,0.005,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.003,0.007,0.017,0.056,0.157,0.235,0.259,0.26,0.006,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.001,0.004,0.018,0.046,0.155,0.198,0.239,0.326,0.013,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.019,0.101,0.823,0.047,0.003
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.021,0.837,0.112,0.026
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.042,0.735,0.221
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.073,0.499,0.427
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.389,0.547
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.216,0.776
