team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.908,0.077,0.012,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.048,0.352,0.216,0.199,0.138,0.033,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.019,0.235,0.252,0.241,0.169,0.053,0.025,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.015,0.166,0.247,0.248,0.203,0.087,0.028,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.01,0.166,0.235,0.201,0.25,0.09,0.036,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.002,0.027,0.079,0.13,0.355,0.236,0.116,0.042,0.008,0.004,0.001,0.0,0.0,0.0
ORL,0.0,0.002,0.005,0.019,0.075,0.219,0.303,0.202,0.117,0.044,0.009,0.004,0.001,0.0,0.0
MIA,0.0,0.0,0.004,0.009,0.025,0.127,0.212,0.316,0.191,0.082,0.022,0.012,0.0,0.0,0.0
CHI,0.0,0.0,0.002,0.001,0.01,0.026,0.101,0.192,0.297,0.214,0.111,0.046,0.0,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.007,0.017,0.065,0.156,0.272,0.307,0.171,0.005,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.003,0.025,0.074,0.135,0.267,0.317,0.171,0.008,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.012,0.059,0.113,0.224,0.55,0.037,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.037,0.715,0.2,0.043
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.186,0.531,0.274
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.269,0.683
