team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.81,0.143,0.031,0.014,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.433,0.244,0.138,0.074,0.037,0.028,0.023,0.01,0.007,0.004,0.002,0.0,0.0,0.0,0.0
DEN,0.281,0.251,0.143,0.109,0.071,0.057,0.033,0.027,0.02,0.005,0.003,0.0,0.0,0.0,0.0
PHI,0.12,0.399,0.207,0.112,0.067,0.041,0.029,0.01,0.01,0.004,0.001,0.0,0.0,0.0,0.0
PHO,0.092,0.123,0.142,0.161,0.112,0.099,0.082,0.063,0.052,0.044,0.025,0.004,0.001,0.0,0.0
OKC,0.076,0.1,0.141,0.119,0.137,0.092,0.085,0.085,0.072,0.042,0.038,0.012,0.001,0.0,0.0
DAL,0.034,0.063,0.085,0.089,0.099,0.105,0.1,0.116,0.123,0.086,0.081,0.018,0.001,0.0,0.0
ORL,0.024,0.14,0.18,0.159,0.143,0.119,0.082,0.066,0.04,0.029,0.014,0.004,0.0,0.0,0.0
SAC,0.024,0.046,0.062,0.087,0.097,0.1,0.147,0.12,0.092,0.103,0.078,0.04,0.004,0.0,0.0
MIL,0.021,0.118,0.172,0.178,0.155,0.114,0.098,0.056,0.048,0.025,0.013,0.0,0.002,0.0,0.0
LAL,0.02,0.039,0.072,0.096,0.122,0.109,0.12,0.089,0.117,0.097,0.086,0.032,0.001,0.0,0.0
HOU,0.018,0.052,0.077,0.095,0.108,0.123,0.116,0.124,0.078,0.103,0.072,0.031,0.003,0.0,0.0
LAC,0.014,0.05,0.063,0.081,0.094,0.107,0.103,0.113,0.103,0.125,0.108,0.038,0.001,0.0,0.0
NYK,0.011,0.072,0.126,0.151,0.13,0.132,0.124,0.095,0.074,0.055,0.023,0.007,0.0,0.0,0.0
MIA,0.006,0.038,0.083,0.109,0.119,0.126,0.134,0.117,0.11,0.085,0.055,0.017,0.001,0.0,0.0
GSW,0.006,0.019,0.044,0.053,0.065,0.086,0.093,0.14,0.134,0.139,0.142,0.071,0.008,0.0,0.0
ATL,0.004,0.013,0.038,0.045,0.085,0.107,0.101,0.15,0.142,0.146,0.118,0.041,0.008,0.002,0.0
IND,0.003,0.039,0.076,0.1,0.11,0.126,0.121,0.136,0.114,0.11,0.051,0.011,0.003,0.0,0.0
NOP,0.002,0.013,0.033,0.036,0.052,0.09,0.09,0.099,0.163,0.172,0.163,0.07,0.016,0.001,0.0
CLE,0.001,0.031,0.067,0.09,0.113,0.124,0.156,0.132,0.104,0.102,0.062,0.015,0.003,0.0,0.0
BRK,0.0,0.004,0.013,0.017,0.04,0.055,0.07,0.128,0.172,0.192,0.209,0.075,0.022,0.003,0.0
TOR,0.0,0.003,0.007,0.025,0.034,0.053,0.079,0.096,0.148,0.172,0.249,0.111,0.019,0.003,0.001
UTA,0.0,0.0,0.0,0.0,0.006,0.004,0.007,0.013,0.036,0.075,0.165,0.486,0.148,0.051,0.009
CHI,0.0,0.0,0.0,0.0,0.002,0.002,0.005,0.012,0.029,0.066,0.15,0.409,0.23,0.078,0.017
CHO,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.007,0.008,0.041,0.158,0.364,0.341,0.08
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.006,0.014,0.145,0.297,0.399,0.134
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.004,0.023,0.12,0.424,0.27,0.156
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.006,0.045,0.215,0.362,0.37
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.033,0.177,0.316,0.465
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.051,0.174,0.768
